@relation 'plant_disease-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-D/home/kawser/Desktop/Summer 2019/Machine learning/rice_leaf_diseases(1)/plant_disease3-weka.filters.unsupervised.attribute.StringToNominal-R1-weka.filters.unsupervised.instance.Resample-S1-Z90.0-no-replacement'

@attribute filename {bacterial01.jpg,bacterial02.jpg,bacterial03.jpg,bacterial04.jpg,bacterial05.jpg,bacterial06.jpg,bacterial07.jpg,bacterial08.jpg,bacterial09.jpg,bacterial10.jpg,bacterial11.jpg,bacterial12.jpg,bacterial13.jpg,bacterial14.jpg,bacterial15.jpg,bacterial16.jpg,bacterial17.jpg,bacterial18.jpg,bacterial19.jpg,bacterial20.jpg,bacterial21.jpg,bacterial22.jpg,bacterial23.jpg,bacterial24.jpg,bacterial25.jpg,bacterial26.jpg,bacterial27.jpg,bacterial28.jpg,bacterial29.jpg,bacterial30.jpg,bacterial31.jpg,bacterial32.jpg,bacterial33.jpg,bacterial34.jpg,bacterial35.jpg,bacterial36.jpg,bacterial37.jpg,bacterial38.jpg,bacterial39.jpg,bacterial40.jpg,bacterial41.jpg,bacterial42.jpg,bacterial43.jpg,bacterial44.jpg,bacterial45.jpg,bacterial46.jpg,bacterial47.jpg,bacterial48.jpg,bacterial49.jpg,bacterial50.jpg,bacterial51.jpg,bacterial52.jpg,bacterial53.jpg,bacterial54.jpg,bacterial55.jpg,bacterial56.jpg,bacterial57.jpg,bacterial58.jpg,bacterial59.jpg,bacterial60.jpg,bacterial61.jpg,bacterial62.jpg,bacterial63.jpg,bacterial64.jpg,bacterial65.jpg,bacterial66.jpg,bacterial67.jpg,bacterial68.jpg,bacterial69.jpg,bacterial70.jpg,bacterial71.jpg,bacterial72.jpg,bacterial73.jpg,bacterial74.jpg,bacterial75.jpg,bacterial76.jpg,bacterial77.jpg,bacterial78.jpg,bacterial79.jpg,bacterial80.jpg,bacterial081.jpg,bacterial082.jpg,bacterial083.jpg,bacterial084.jpg,bacterial085.jpg,bacterial086.jpg,bacterial087.jpg,bacterial088.jpg,bacterial089.jpg,bacterial090.jpg,bacterial091.jpg,bacterial092.jpg,bacterial093.jpg,bacterial094.jpg,bacterial095.jpg,bacterial096.jpg,bacterial097.jpg,bacterial098.jpg,bacterial099.jpg,bacterial100.jpg,bacterial101.jpg,bacterial102.jpg,bacterial103.jpg,bacterial104.jpg,bacterial105.jpg,bacterial106.jpg,bacterial107.jpg,bacterial108.jpg,bacterial109.jpg,bacterial110.jpg,bacterial111.jpg,bacterial112.jpg,bacterial113.jpg,bacterial114.jpg,bacterial115.jpg,bacterial116.jpg,bacterial117.jpg,bacterial118.jpg,bacterial119.jpg,bacterial120.jpg,bacterial121.jpg,bacterial122.jpg,bacterial123.jpg,bacterial124.jpg,bacterial125.jpg,bacterial126.jpg,bacterial127.jpg,bacterial128.jpg,bacterial129.jpg,bacterial130.jpg,bacterial131.jpg,bacterial132.jpg,bacterial133.jpg,bacterial134.jpg,bacterial135.jpg,bacterial136.jpg,bacterial137.jpg,bacterial138.jpg,bacterial139.jpg,bacterial140.jpg,bacterial141.jpg,bacterial142.jpg,bacterial143.jpg,bacterial144.jpg,bacterial145.jpg,bacterial146.jpg,bacterial147.jpg,bacterial148.jpg,bacterial149.jpg,bacterial150.jpg,bacterial151.jpg,bacterial152.jpg,bacterial153.jpg,bacterial154.jpg,bacterial155.jpg,bacterial156.jpg,bacterial157.jpg,bacterial158.jpg,bacterial159.jpg,bacterial160.jpg,brown01.jpg,brown02.jpg,brown03.jpg,brown04.jpg,brown05.jpg,brown06.jpg,brown07.jpg,brown08.jpg,brown09.jpg,brown10.jpg,brown11.jpg,brown12.jpg,brown13.jpg,brown14.jpg,brown15.jpg,brown16.jpg,brown17.jpg,brown18.jpg,brown19.jpg,brown20.jpg,brown21.jpg,brown22.jpg,brown23.jpg,brown24.jpg,brown25.jpg,brown26.jpg,brown27.jpg,brown28.jpg,brown29.jpg,brown30.jpg,brown31.jpg,brown32.jpg,brown33.jpg,brown34.jpg,brown35.jpg,brown36.jpg,brown37.jpg,brown38.jpg,brown39.jpg,brown40.jpg,brown41.jpg,brown42.jpg,brown43.jpg,brown44.jpg,brown45.jpg,brown46.jpg,brown47.jpg,brown48.jpg,brown49.jpg,brown50.jpg,brown51.jpg,brown52.jpg,brown53.jpg,brown54.jpg,brown55.jpg,brown56.jpg,brown57.jpg,brown58.jpg,brown59.jpg,brown60.jpg,brown61.jpg,brown62.jpg,brown63.jpg,brown64.jpg,brown65.jpg,brown66.jpg,brown67.jpg,brown68.jpg,brown69.jpg,brown70.jpg,brown71.jpg,brown72.jpg,brown73.jpg,brown74.jpg,brown75.jpg,brown76.jpg,brown77.jpg,brown78.jpg,brown79.jpg,brown80.jpg,brown081.jpg,brown082.jpg,brown083.jpg,brown084.jpg,brown085.jpg,brown086.jpg,brown087.jpg,brown088.jpg,brown089.jpg,brown090.jpg,brown091.jpg,brown092.jpg,brown093.jpg,brown094.jpg,brown095.jpg,brown096.jpg,brown097.jpg,brown098.jpg,brown099.jpg,brown100.jpg,brown101.jpg,brown102.jpg,brown103.jpg,brown104.jpg,brown105.jpg,brown106.jpg,brown107.jpg,brown108.jpg,brown109.jpg,brown110.jpg,brown111.jpg,brown112.jpg,brown113.jpg,brown114.jpg,brown115.jpg,brown116.jpg,brown117.jpg,brown118.jpg,brown119.jpg,brown120.jpg,brown121.jpg,brown122.jpg,brown123.jpg,brown124.jpg,brown125.jpg,brown126.jpg,brown127.jpg,brown128.jpg,brown129.jpg,brown130.jpg,brown131.jpg,brown132.jpg,brown133.jpg,brown134.jpg,brown135.jpg,brown136.jpg,brown137.jpg,brown138.jpg,brown139.jpg,brown140.jpg,brown141.jpg,brown142.jpg,brown143.jpg,brown144.jpg,brown145.jpg,brown146.jpg,brown147.jpg,brown148.jpg,brown149.jpg,brown150.jpg,brown151.jpg,brown152.jpg,brown153.jpg,brown154.jpg,brown155.jpg,brown156.jpg,brown157.jpg,brown158.jpg,brown159.jpg,brown160.jpg,leafsmut081.jpg,leafsmut082.jpg,leafsmut083.jpg,leafsmut084.jpg,leafsmut085.jpg,leafsmut086.jpg,leafsmut087.jpg,leafsmut088.jpg,leafsmut089.jpg,leafsmut090.jpg,leafsmut091.jpg,leafsmut092.jpg,leafsmut093.jpg,leafsmut094.jpg,leafsmut095.jpg,leafsmut096.jpg,leafsmut097.jpg,leafsmut098.jpg,leafsmut099.jpg,leafsmut100.jpg,leafsmut101.jpg,leafsmut102.jpg,leafsmut103.jpg,leafsmut104.jpg,leafsmut105.jpg,leafsmut106.jpg,leafsmut107.jpg,leafsmut108.jpg,leafsmut109.jpg,leafsmut110.jpg,leafsmut111.jpg,leafsmut112.jpg,leafsmut113.jpg,leafsmut114.jpg,leafsmut115.jpg,leafsmut116.jpg,leafsmut117.jpg,leafsmut118.jpg,leafsmut119.jpg,leafsmut120.jpg,leafsmut121.jpg,leafsmut122.jpg,leafsmut123.jpg,leafsmut124.jpg,leafsmut125.jpg,leafsmut126.jpg,leafsmut127.jpg,leafsmut128.jpg,leafsmut129.jpg,leafsmut130.jpg,leafsmut131.jpg,leafsmut132.jpg,leafsmut133.jpg,leafsmut134.jpg,leafsmut135.jpg,leafsmut136.jpg,leafsmut137.jpg,leafsmut138.jpg,leafsmut139.jpg,leafsmut140.jpg,leafsmut141.jpg,leafsmut142.jpg,leafsmut143.jpg,leafsmut144.jpg,leafsmut145.jpg,leafsmut146.jpg,leafsmut147.jpg,leafsmut148.jpg,leafsmut149.jpg,leafsmut150.jpg,leafsmut151.jpg,leafsmut152.jpg,leafsmut153.jpg,leafsmut154.jpg,leafsmut155.jpg,leafsmut156.jpg,leafsmut157.jpg,leafsmut158.jpg,leafsmut159.jpg,leafsmut160.jpg,leafsmut02.jpg,leafsmut03.jpg,leafsmut04.jpg,leafsmut05.jpg,leafsmut06.jpg,leafsmut07.jpg,leafsmut08.jpg,leafsmut09.jpg,leafsmut10.jpg,leafsmut11.jpg,leafsmut12.jpg,leafsmut13.jpg,leafsmut14.jpg,leafsmut15.jpg,leafsmut16.jpg,leafsmut17.jpg,leafsmut18.jpg,leafsmut19.jpg,leafsmut20.jpg,leafsmut21.jpg,leafsmut22.jpg,leafsmut23.jpg,leafsmut24.jpg,leafsmut25.jpg,leafsmut26.jpg,leafsmut27.jpg,leafsmut28.jpg,leafsmut29.jpg,leafsmut30.jpg,leafsmut31.jpg,leafsmut32.jpg,leafsmut33.jpg,leafsmut34.jpg,leafsmut35.jpg,leafsmut36.jpg,leafsmut37.jpg,leafsmut38.jpg,leafsmut39.jpg,leafsmut40.jpg,leafsmut41.jpg,leafsmut42.jpg,leafsmut43.jpg,leafsmut44.jpg,leafsmut45.jpg,leafsmut46.jpg,leafsmut47.jpg,leafsmut48.jpg,leafsmut49.jpg,leafsmut50.jpg,leafsmut51.jpg,leafsmut52.jpg,leafsmut53.jpg,leafsmut54.jpg,leafsmut55.jpg,leafsmut56.jpg,leafsmut57.jpg,leafsmut58.jpg,leafsmut59.jpg,leafsmut60.jpg,leafsmut61.jpg,leafsmut62.jpg,leafsmut63.jpg,leafsmut64.jpg,leafsmut65.jpg,leafsmut66.jpg,leafsmut67.jpg,leafsmut68.jpg,leafsmut69.jpg,leafsmut70.jpg,leafsmut71.jpg,leafsmut72.jpg,leafsmut73.jpg,leafsmut74.jpg,leafsmut75.jpg,leafsmut76.jpg,leafsmut77.jpg,leafsmut78.jpg,leafsmut79.jpg,leafsmut80.jpg}
@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {BACTERIAL_LEAF_BLIGHT,BROWN_SPOT,LEAF_SMUT}

@data
bacterial116.jpg,50,17,12,28,14,15,16,15,14,17,16,18,17,15,15,16,16,16,16,15,20,14,17,16,28,15,16,36,16,16,14,16,15,BACTERIAL_LEAF_BLIGHT
bacterial66.jpg,45,14,7,28,17,16,16,16,16,20,18,13,15,16,16,15,15,15,16,16,22,12,14,12,27,16,16,34,15,15,17,16,16,BACTERIAL_LEAF_BLIGHT
brown106.jpg,35,16,11,20,15,16,15,15,11,18,19,18,18,16,16,16,15,15,14,13,12,5,11,19,13,19,16,37,16,13,18,14,15,BROWN_SPOT
bacterial101.jpg,50,14,14,28,11,15,15,16,15,16,15,19,15,15,16,16,15,16,14,17,17,12,16,17,28,13,15,37,15,15,14,16,15,BACTERIAL_LEAF_BLIGHT
bacterial19.jpg,51,14,21,28,13,15,15,16,19,7,12,19,15,15,16,16,16,16,16,13,19,17,15,17,25,15,15,36,16,15,16,15,15,BACTERIAL_LEAF_BLIGHT
leafsmut084.jpg,48,16,6,29,17,16,15,15,17,19,18,16,15,15,15,15,15,15,16,16,24,13,16,8,26,17,16,27,16,14,18,16,16,LEAF_SMUT
brown50.jpg,37,14,12,23,15,16,16,16,13,15,18,16,15,16,15,16,15,17,15,15,19,2,17,21,14,16,15,44,15,15,17,16,15,BROWN_SPOT
leafsmut109.jpg,53,15,17,28,15,16,16,16,16,13,7,16,15,16,16,15,16,15,15,14,16,19,16,17,24,15,15,36,16,15,15,15,16,LEAF_SMUT
leafsmut156.jpg,54,16,11,28,13,16,16,15,13,24,11,20,14,15,16,16,15,15,16,19,13,18,17,12,25,14,16,36,15,16,14,16,16,LEAF_SMUT
bacterial21.jpg,49,20,19,29,20,16,16,15,12,11,15,10,14,16,15,16,15,15,15,15,16,16,18,16,25,18,15,34,16,15,17,16,16,BACTERIAL_LEAF_BLIGHT
leafsmut122.jpg,20,16,17,3,20,15,15,16,15,15,6,15,15,16,15,16,16,16,16,16,14,11,15,15,25,13,16,13,18,14,25,13,16,LEAF_SMUT
bacterial52.jpg,51,10,7,26,17,15,15,16,19,23,20,12,15,16,16,16,16,17,15,16,20,14,11,12,26,18,15,36,16,16,15,16,16,BACTERIAL_LEAF_BLIGHT
brown24.jpg,52,15,18,28,16,16,16,16,15,11,10,14,15,16,16,16,15,15,15,17,16,14,15,18,26,16,16,35,15,16,16,16,16,BROWN_SPOT
bacterial51.jpg,49,17,4,25,16,15,15,16,15,25,18,17,16,16,16,16,16,16,16,17,18,15,16,9,25,15,15,35,16,15,16,16,15,BACTERIAL_LEAF_BLIGHT
bacterial08.jpg,52,18,21,28,17,15,16,15,12,7,10,13,14,15,16,16,15,15,16,19,18,16,17,18,26,16,17,37,16,16,15,16,16,BACTERIAL_LEAF_BLIGHT
brown149.jpg,57,17,18,27,14,16,15,16,14,12,11,18,16,16,16,15,15,16,15,15,16,20,16,17,26,15,16,34,17,15,13,16,15,BROWN_SPOT
brown80.jpg,43,14,11,28,13,16,15,15,15,16,21,16,16,15,16,16,16,15,16,16,21,9,13,15,28,14,15,34,16,15,17,15,16,BROWN_SPOT
leafsmut19.jpg,55,16,16,26,15,16,15,16,15,15,7,16,15,16,16,15,15,16,15,15,16,20,15,16,24,16,16,37,16,15,14,16,16,LEAF_SMUT
brown134.jpg,52,15,17,28,15,15,15,16,16,12,12,16,16,16,16,16,15,16,16,16,16,12,14,18,28,15,15,37,16,15,15,16,16,BROWN_SPOT
brown58.jpg,55,8,9,13,18,15,16,20,22,14,10,13,15,16,15,16,16,14,9,15,17,7,7,3,7,15,17,38,17,20,16,16,14,BROWN_SPOT
bacterial35.jpg,50,21,16,28,13,16,16,17,12,18,14,19,14,16,15,15,16,15,16,12,13,14,19,15,26,13,16,38,17,16,15,16,16,BACTERIAL_LEAF_BLIGHT
leafsmut15.jpg,53,16,19,28,18,17,15,15,15,10,9,12,15,16,16,16,15,15,16,17,17,17,16,17,25,17,16,36,15,15,15,15,16,LEAF_SMUT
bacterial58.jpg,49,16,5,26,18,14,15,17,16,23,12,18,15,16,15,15,16,15,16,15,20,11,17,7,27,16,15,35,15,16,15,16,16,BACTERIAL_LEAF_BLIGHT
bacterial18.jpg,49,15,26,26,18,14,16,15,15,8,12,18,15,16,15,16,15,16,15,16,11,11,14,24,28,16,15,35,16,16,15,16,16,BACTERIAL_LEAF_BLIGHT
brown16.jpg,34,21,20,19,14,14,16,16,17,13,13,17,15,15,15,16,16,16,15,15,14,0,10,10,13,18,17,39,17,16,19,15,15,BROWN_SPOT
bacterial140.jpg,49,11,19,29,11,16,15,15,19,11,15,21,14,15,15,15,15,16,15,16,16,16,13,16,25,13,15,34,15,15,17,16,16,BACTERIAL_LEAF_BLIGHT
bacterial61.jpg,49,11,12,28,20,16,15,16,19,20,15,10,14,16,15,15,16,16,16,16,16,16,13,15,25,18,15,34,15,16,17,16,16,BACTERIAL_LEAF_BLIGHT
leafsmut78.jpg,15,18,15,2,14,15,16,16,16,17,8,16,16,15,16,15,16,16,15,14,14,13,14,17,25,16,16,21,15,15,21,16,15,LEAF_SMUT
brown122.jpg,49,16,20,29,15,15,16,16,16,13,16,15,15,15,16,16,16,16,15,15,11,11,16,17,28,15,15,36,16,16,15,15,16,BROWN_SPOT
brown47.jpg,51,13,21,24,12,14,16,14,14,17,19,15,16,16,16,15,15,15,15,15,16,3,11,24,26,12,15,26,15,16,18,15,15,BROWN_SPOT
leafsmut68.jpg,53,14,13,29,13,17,16,14,16,17,14,17,14,16,16,16,16,16,16,16,18,13,15,14,28,14,14,30,15,14,17,15,14,LEAF_SMUT
brown38.jpg,55,16,17,26,17,17,17,15,15,13,8,13,13,15,16,16,15,14,16,18,16,17,15,17,26,17,17,36,15,15,16,16,16,BROWN_SPOT
leafsmut06.jpg,54,16,16,28,18,16,16,16,15,14,8,11,15,16,16,16,16,15,15,17,16,19,17,16,25,17,16,36,15,15,14,15,16,LEAF_SMUT
bacterial143.jpg,49,16,26,26,13,14,15,15,16,8,12,13,15,15,15,15,15,15,15,15,11,12,18,24,28,15,15,35,15,16,14,16,16,BACTERIAL_LEAF_BLIGHT
brown02.jpg,49,15,16,29,26,16,15,15,16,12,17,7,11,17,15,16,16,16,15,18,16,11,16,10,26,24,16,36,17,17,14,15,15,BROWN_SPOT
leafsmut02.jpg,51,16,24,26,20,16,16,15,10,6,15,11,15,16,15,16,15,16,17,22,17,17,16,19,23,18,16,36,15,16,16,16,16,LEAF_SMUT
bacterial54.jpg,53,12,13,27,18,16,15,16,18,19,12,12,15,17,15,16,16,16,15,17,14,17,11,16,26,17,16,36,15,16,14,15,15,BACTERIAL_LEAF_BLIGHT
leafsmut58.jpg,54,16,20,26,19,16,15,15,13,7,14,11,15,16,16,15,15,17,17,19,19,20,15,18,23,17,16,36,15,16,15,16,16,LEAF_SMUT
bacterial11.jpg,49,14,27,25,16,15,16,15,16,6,18,17,16,15,16,15,15,15,15,15,13,15,15,22,25,15,15,35,15,17,16,16,15,BACTERIAL_LEAF_BLIGHT
leafsmut66.jpg,42,10,11,19,20,13,15,18,15,18,10,13,13,15,14,16,16,15,17,19,20,8,14,9,16,18,16,33,17,15,16,15,17,LEAF_SMUT
brown086.jpg,53,17,14,28,12,17,16,17,13,19,9,22,14,16,16,16,16,16,14,18,13,22,16,15,22,14,16,35,16,15,17,16,16,BROWN_SPOT
brown116.jpg,44,11,25,23,21,17,15,16,16,17,21,20,17,16,16,16,15,15,13,14,17,10,18,18,24,20,16,37,13,16,13,16,16,BROWN_SPOT
brown109.jpg,57,14,13,27,14,16,16,15,17,20,11,18,15,16,16,16,16,15,16,16,15,20,15,14,26,15,16,34,14,16,13,16,15,BROWN_SPOT
bacterial15.jpg,52,19,17,28,13,15,16,15,14,13,9,20,16,15,15,16,16,15,16,14,16,16,17,16,26,14,15,36,16,16,16,16,15,BACTERIAL_LEAF_BLIGHT
brown100.jpg,50,17,10,28,15,16,16,16,17,20,16,17,16,16,16,16,16,16,16,12,19,12,17,8,27,17,16,34,16,16,16,16,16,BROWN_SPOT
brown112.jpg,38,15,14,25,16,15,15,15,15,15,21,16,14,16,16,15,15,14,15,15,17,2,15,19,12,15,15,44,15,15,16,16,16,BROWN_SPOT
bacterial10.jpg,49,18,21,28,17,16,16,16,14,7,13,14,15,16,16,16,16,15,15,15,18,15,17,17,26,17,15,36,16,16,17,15,16,BACTERIAL_LEAF_BLIGHT
brown76.jpg,52,15,7,26,17,16,15,16,17,25,15,16,16,16,16,15,15,16,15,14,14,17,16,10,24,17,16,35,15,15,17,16,16,BROWN_SPOT
leafsmut47.jpg,57,16,16,26,16,16,15,15,15,14,7,16,15,16,15,15,16,16,16,16,18,22,16,16,24,15,16,34,16,15,15,16,16,LEAF_SMUT
brown03.jpg,44,14,28,28,13,15,16,17,18,16,5,19,16,15,16,16,16,16,10,16,16,12,13,28,16,17,16,35,15,12,16,15,15,BROWN_SPOT
brown105.jpg,34,21,11,16,17,14,16,15,18,20,13,16,15,15,15,16,15,16,16,15,16,0,10,20,17,14,17,39,16,14,18,15,15,BROWN_SPOT
leafsmut146.jpg,52,15,19,28,13,17,16,15,16,10,9,19,15,16,16,15,15,16,16,14,17,17,15,17,25,14,16,36,16,15,15,16,16,LEAF_SMUT
brown130.jpg,51,16,17,28,13,16,15,16,15,14,12,18,15,15,16,16,15,16,16,16,15,12,15,18,28,14,15,36,16,15,16,16,16,BROWN_SPOT
brown12.jpg,57,14,18,27,17,16,16,16,17,12,11,13,16,15,16,16,15,15,15,16,16,20,15,17,26,16,17,34,14,15,13,15,15,BROWN_SPOT
leafsmut32.jpg,38,17,20,28,14,16,16,15,17,12,18,15,15,16,15,15,16,15,16,15,13,14,16,17,27,15,15,25,16,16,18,15,16,LEAF_SMUT
bacterial135.jpg,45,14,24,29,14,16,16,16,16,11,18,18,15,15,16,15,16,15,15,16,9,12,14,19,27,15,16,34,15,16,17,15,16,BACTERIAL_LEAF_BLIGHT
bacterial109.jpg,51,21,7,26,14,15,16,16,12,23,20,20,15,15,16,15,16,14,15,15,20,14,20,12,26,13,15,36,16,16,15,16,16,BACTERIAL_LEAF_BLIGHT
bacterial39.jpg,55,24,19,27,21,15,15,14,8,13,17,10,13,17,16,16,15,15,17,15,15,20,20,18,24,19,15,29,18,14,18,17,16,BACTERIAL_LEAF_BLIGHT
bacterial133.jpg,55,12,18,25,16,16,14,15,18,9,11,13,15,16,15,15,16,17,16,16,20,19,14,17,24,16,16,38,15,16,15,16,16,BACTERIAL_LEAF_BLIGHT
brown68.jpg,54,14,13,26,15,16,15,15,17,20,13,16,16,16,16,16,16,16,16,15,15,12,15,12,28,16,17,39,15,16,13,16,16,BROWN_SPOT
bacterial124.jpg,57,10,15,28,16,15,15,16,21,18,6,14,16,15,16,15,15,16,15,13,14,25,15,15,24,16,16,32,16,16,15,16,15,BACTERIAL_LEAF_BLIGHT
brown67.jpg,52,15,13,28,16,15,15,15,16,19,12,15,16,15,16,16,16,16,16,16,15,12,14,13,28,16,15,37,16,16,15,16,16,BROWN_SPOT
brown21.jpg,50,17,21,28,16,16,16,15,17,11,16,14,16,15,16,16,15,16,15,12,12,12,17,23,27,14,16,34,16,16,16,16,16,BROWN_SPOT
bacterial45.jpg,50,14,12,28,17,14,15,15,17,17,16,14,17,16,15,15,16,15,16,16,20,14,14,16,28,16,16,36,15,16,14,15,15,BACTERIAL_LEAF_BLIGHT
bacterial20.jpg,50,14,17,28,20,15,15,15,15,15,15,12,15,16,16,15,16,16,17,17,15,12,16,14,28,19,15,37,15,16,14,15,15,BACTERIAL_LEAF_BLIGHT
bacterial65.jpg,49,13,9,29,15,15,15,16,15,24,12,15,16,16,16,16,16,16,15,17,15,14,14,12,26,15,15,35,16,15,17,15,15,BACTERIAL_LEAF_BLIGHT
brown097.jpg,52,15,13,28,15,16,16,15,15,20,10,17,15,15,16,16,16,16,16,17,15,15,15,13,26,15,16,35,15,15,16,16,16,BROWN_SPOT
brown07.jpg,51,18,7,23,12,14,16,17,16,12,17,16,16,15,16,16,16,16,16,15,15,3,20,3,26,12,16,26,16,14,18,15,15,BROWN_SPOT
bacterial115.jpg,53,21,13,27,14,16,16,16,11,21,13,18,14,15,15,16,16,15,15,16,13,15,19,15,26,13,16,37,16,16,14,16,16,BACTERIAL_LEAF_BLIGHT
brown09.jpg,38,15,9,24,16,15,15,18,15,14,19,16,15,16,16,15,17,14,17,14,17,2,15,13,10,15,15,44,15,17,16,15,16,BROWN_SPOT
leafsmut72.jpg,38,14,10,28,14,16,15,16,15,19,18,16,15,16,15,16,15,16,15,17,19,14,15,14,27,15,15,25,15,15,18,15,16,LEAF_SMUT
brown55.jpg,35,16,11,20,16,16,16,15,20,18,19,13,18,15,16,15,15,16,14,18,12,5,20,19,13,12,16,37,15,13,18,17,15,BROWN_SPOT
brown01.jpg,54,15,29,15,13,15,16,15,22,8,18,12,17,15,15,16,16,17,14,16,17,12,15,29,18,14,18,33,16,13,17,16,17,BROWN_SPOT
leafsmut154.jpg,57,16,15,26,16,16,15,16,15,17,7,15,15,15,15,15,15,16,15,16,13,22,16,15,24,16,16,34,15,16,15,15,16,LEAF_SMUT
leafsmut23.jpg,49,16,14,29,22,18,14,14,18,16,12,7,11,16,16,15,15,18,16,13,17,17,15,14,24,19,17,36,15,16,17,16,16,LEAF_SMUT
leafsmut097.jpg,41,16,11,12,16,15,15,15,15,13,14,15,15,16,15,16,16,15,15,15,14,5,16,19,17,15,16,37,14,15,18,17,16,LEAF_SMUT
brown131.jpg,53,16,16,28,14,16,16,16,15,15,9,19,15,15,16,16,15,16,15,16,15,14,15,16,27,14,16,36,16,16,16,16,16,BROWN_SPOT
bacterial12.jpg,51,21,24,26,17,15,16,15,12,8,19,11,15,16,16,15,15,14,16,15,12,14,20,19,27,18,16,36,16,15,15,15,16,BACTERIAL_LEAF_BLIGHT
bacterial01.jpg,52,15,16,27,18,17,13,16,17,16,9,10,13,16,16,16,16,17,15,14,15,19,15,16,24,17,16,37,16,15,16,16,16,BACTERIAL_LEAF_BLIGHT
brown62.jpg,43,17,6,26,17,15,16,15,18,16,16,18,16,16,16,16,15,16,15,17,20,10,17,12,27,16,16,37,16,15,16,16,16,BROWN_SPOT
leafsmut21.jpg,54,15,17,27,17,16,15,16,15,14,7,11,14,16,16,15,16,16,15,17,16,21,15,16,22,16,16,37,15,15,17,16,16,LEAF_SMUT
leafsmut126.jpg,31,7,26,24,6,17,16,14,12,17,16,16,12,16,16,16,17,17,12,19,15,9,11,22,21,8,16,28,16,14,17,13,12,LEAF_SMUT
leafsmut42.jpg,51,15,7,26,20,16,15,16,21,25,16,12,15,16,15,15,16,15,14,9,14,17,15,12,23,18,16,36,16,15,16,16,16,LEAF_SMUT
leafsmut102.jpg,55,16,15,26,16,16,15,15,15,16,7,15,15,16,16,15,16,16,16,15,15,20,15,15,24,16,16,37,16,16,14,16,16,LEAF_SMUT
leafsmut099.jpg,53,16,12,28,13,17,15,17,14,22,10,22,14,15,16,15,16,17,13,19,12,20,15,14,24,14,16,36,15,15,16,16,16,LEAF_SMUT
brown092.jpg,51,14,9,26,13,15,16,15,14,22,15,17,15,16,16,16,16,15,16,16,18,10,15,8,27,13,15,38,15,16,15,16,16,BROWN_SPOT
bacterial106.jpg,52,19,14,28,18,15,16,16,14,18,9,11,16,16,15,16,15,15,15,14,15,16,17,15,26,17,15,36,16,16,16,16,15,BACTERIAL_LEAF_BLIGHT
bacterial27.jpg,52,14,22,27,16,15,15,16,17,6,13,17,14,16,15,15,16,15,15,14,20,17,14,18,25,16,16,36,15,16,16,15,16,BACTERIAL_LEAF_BLIGHT
brown159.jpg,49,16,17,29,5,16,16,16,15,12,17,24,11,14,15,15,15,15,15,13,16,11,15,11,26,7,16,36,14,17,14,17,15,BROWN_SPOT
bacterial23.jpg,49,18,22,28,15,16,16,15,14,10,16,15,15,15,16,15,16,16,16,14,12,11,17,18,28,15,17,36,17,16,15,15,16,BACTERIAL_LEAF_BLIGHT
bacterial53.jpg,51,13,15,29,12,15,15,15,16,15,11,20,16,15,16,16,16,16,16,17,17,14,13,16,27,13,15,35,16,16,16,15,15,BACTERIAL_LEAF_BLIGHT
brown095.jpg,55,16,12,26,16,17,15,16,15,22,11,15,15,15,16,15,16,16,16,15,13,14,17,11,27,16,17,36,15,16,15,15,15,BROWN_SPOT
brown099.jpg,42,14,6,26,14,15,15,15,14,16,16,13,16,15,16,16,15,15,15,14,20,10,14,12,27,15,16,38,15,15,16,16,16,BROWN_SPOT
brown04.jpg,50,10,5,18,16,14,16,16,13,12,14,13,15,17,15,15,15,16,17,15,13,6,11,8,24,20,16,39,16,17,17,14,16,BROWN_SPOT
